Consent,Scenario,Condition,Blame,Made,Wrong,Attn_Control,AttnCheck,Age,Gender,Ethnicity,Ethnicity_TEXT,Education,SES,Condition_text,Order,Instr_Time,Vign_Time,Med_Time
1,2,1,4,7,7,1,Mike buys all the steel braces so Thad has to use the unsafe ones.  Mike knows they are unsafe and uses them to put Thad out of business.,20,1,5,,4,6,Mining Collapse Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,2.461,50.548,7.029
1,2,0,5,5,6,1,Mine braces that degrade in water used in mine and cause deaths. Mike and Thad were the names of the two men. Who should feel guilty?,37,1,5,,4,7,Mining Collapse No Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,7.537,17.753,6.829
1,2,0,6,2,2,1,Mike suggested a type of brace that is faulty for Thad's mines.  Mike didn't know it wouldn't work when in contact with moisture,,,,,,,Mining Collapse No Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,2.928,426.001,7.643
1,2,0,6,4,4,1,Mike thought of Thad a younger brother. Two braces deteriorated from moisture and a couple people got injured and one died.,21,1,5,,4,4,Mining Collapse No Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,4.104,31.868,7.674
1,2,0,4,5,4,1,Mike owns a mining company and he convinces thad to use new braces so that business could boom in their area.,23,1,3,,5,5,Mining Collapse No Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,3.284,75.809,7.731
1,2,0,5,2,4,1,"Mike told Thad about a cheaper metal material. Thad used it, but it deteriorated and ruined the mine.",19,1,5,,2,6,Mining Collapse No Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,2.823,89.475,7.838
1,2,0,2,1,6,1,Mike told Thad of new material he could use for the inside of his mine without knowing that it would collapse in the moisture.  Thad tried to use regular steel but couldnt and used the other kind and it collapsed.,28,2,5,,5,6,Mining Collapse No Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,5.148,60.243,8.022
1,2,1,7,4,7,1,Mike tricked Thad in to buying unsafe bracers.  It was still Thad's fault for trying untested equipment.,28,1,5,,5,4,Mining Collapse Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,2.009,62.661,8.263
1,2,0,6,5,2,1,Mike gave Thad bad advice about reinforcing his mine. Several workers died. ,27,1,5,,6,5,Mining Collapse No Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,2.048,36.205,8.301
1,2,0,6,4,4,1,Mike talks Thad into using a new metal for his mine and the mine collapsed. The collapse kills 1 person. ,23,2,5,,4,9,Mining Collapse No Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,6.856,71.569,8.432
1,2,1,2,7,7,1,Mike invited a fellow miner named Thad for golf. He told him to use a subpar bracing material and bought all of the steel ones so that Thad was forced to use it./,41,2,5,,2,10,Mining Collapse Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,3.811,66.532,8.492
1,2,0,2,5,2,1,"Mike advised Thad to use new, untested braces in his mine. As a result, two workers were killed when they failed.",21,1,5,,4,6,Mining Collapse No Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,4.87,40.277,8.646
1,2,1,6,7,7,1,"Mike wants to put Thad, a competitor, out of business. He schemes to make Thad use substandard materials to brace Thad's mine which results in injuries, death and Thad's mine closing.",32,1,5,,4,6,Mining Collapse Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,8.835,22.615,5.293
1,2,0,3,4,6,1,Mike wanted Thad to use his non-steel braces with good intentions.  He gave Thad the ones that would disintegrate with moisture and left Thad with almost no choice.,61,2,5,,6,4,Mining Collapse No Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,2.319,61.692,8.947
1,2,0,1,5,7,1,Basically Mike attempted to screw Thad over to better his own business.,20,1,1,,2,6,Mining Collapse No Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,4.478,85.76,9.345
1,2,1,5,2,7,1,Mike tricked Thad into using weak metals in his mine. This resulted in Thad's workers experiencing injuries and one death.,22,1,5,,4,3,Mining Collapse Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,2.131,37.15,9.621
1,2,1,4,7,7,1,Mike sabotaged Thad's mining company to steal his business.,22,1,3,,4,5,Mining Collapse Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,5.415,74.1,9.778
1,2,1,5,1,7,1,Mike tricked Thad and ruined his mine. Mike did this to eliminate competition. ,21,1,5,,4,4,Mining Collapse Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,1.649,57.332,9.793
1,2,1,1,7,7,1,"Mike and Thad both operated Mines.  Mike manipulated Thad into using unsafe building Materials, and caused a man to die for profit.",23,1,1,,4,6,Mining Collapse Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,9.833,51.469,6.086
1,2,1,7,6,7,1,"Mike wanted to sabatoge Thad's mining company, so he supplied Thad with unstable braces for his mine. Thad didn't want to use them at first, but after Mike bought up all the steel braces, Thad decided to take a risk and use the more unstable braces. Thad's mine collapsed killing and injuring some workers inside.",25,1,5,,4,9,Mining Collapse Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,4.106,79.711,9.889
1,2,1,5,6,7,1,"A miner named Mike made a plan to drive one of his competitors, Thad, out of business.",24,1,1,,4,8,Mining Collapse Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,3.093,76.17,10.341
1,2,0,7,3,5,1,"Thad owns a nearby mine. Mike owns a small mining company. A mine collapses, etc.",25,1,5,,4,7,Mining Collapse No Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,3.368,79.249,11.36
1,2,1,6,7,7,1,"Basically Mike owned a mining company, he wanted to get rid of his competition so he decided  to trick his competition to buying beams that deteriorate when wet. Mike bought all the steel beams so Thad had no choose but to accept the material, so do to the moisture in the cave, the beams broke down cave, collapsed and workers died. ",19,1,1,,4,5,Mining Collapse Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,3.691,87.481,12.022
1,2,0,1,3,7,1,Mike gave Thad advice on how to better his mines with a new brace with intent of Thad losing business. People were injured and one person died because of the new use of braces Mike mentioned.,21,2,1,,4,6,Mining Collapse No Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,2.86,77.622,12.463
1,2,1,3,3,7,1,Mike tells Thad to use his material for the braces so the mine will collapse and Mike's business will thrive.,23,1,5,,4,5,Mining Collapse Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,2.247,82.75,12.5
1,2,0,5,4,4,1,"Thad & Mike were playing Golf, one of them explained how to have a cheaper mine set up, someone was crushed because of the ""cheaper"" set up.",22,1,5,,4,6,Mining Collapse No Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,2.805,24.565,14.906
1,2,0,1,1,1,1,"Mike, mine owner recommended using a material other than steel to Thad, another mine owner. Thad decided not to take the advice initially, but eventually chose to use the new material because of a steel shortage. The new material led to a mine collapse that injured and killed mine workers.",42,1,5,,5,4,Mining Collapse No Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,3.205,46.86,19.116
1,2,0,6,2,3,1,"Mike and Thad both owned mines and Mike wanted to help Thad by recommending a new, cheaper brace material without knowing that it could degrade in wet conditions. Thad couldn't get steel for a few months and used the new material, leading to a collapse in his mine.",30,2,5,,5,7,Mining Collapse No Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,2.48,87.328,16.014
1,2,0,6,2,5,1,"Mike recommended to Thad to use some braces that were not adequate for the type of mine that Thad had. Mike also purchased all of the steel braces which lead Thad to use the other ones. Due to moisture, the other kind failed and there was an accident, injuring several and killing one, leading to the closing of Thad's mine. ",35,2,5,,6,5,Mining Collapse No Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,2.855,68.148,13.713
1,2,0,5,7,6,1,"Mike suggested that Thad use the new braces, but didn't know that the new braces were unsafe in moisture type environments. Due to a few chain of events, Thad had to go with the new braces because there were no steel ones, trusting Mike's advice. They collapsed and people were injured and one died.",34,1,5,,4,7,Mining Collapse No Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,3.627,104.528,14.398
1,2,1,2,6,7,1,"Mike wanted his mining competitors out of business, so he coerced Thad into using unsafe braces, resulting in a death.",20,1,5,,4,4,Mining Collapse Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,3.699,51.284,17.211
1,2,0,6,2,4,1,Mike was giving thad advice and said he had left over material as strong as steel but cheaper that he could use in his own mine.  Mike didn't know the material deteriorated when wet and Thad had a wet mine.  The mine collapses and several people are hurt and one killed because of the material.      ,29,1,5,,5,8,Mining Collapse No Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,4.315,33.434,28.418
1,2,0,7,2,5,1,Mike recommended that Thad use faulty supports for his mine that eventually deteriorated and injured several of Thad's workers.,38,1,3,,5,8,Mining Collapse No Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,4.362,136.567,18.422
1,2,1,2,5,7,1,"Mike told Thad to use some unsafe braces for his mine, in hopes it would cause an accident and shut Thad's mine down. Mike's plan succeeded and people were hurt and killed.",29,1,5,,5,6,Mining Collapse Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,4.45,98.616,12.894
1,2,0,5,2,6,1,"During a golfing trip, two mine owners, Thad and Mike, talk about new support braces for the mines. Mike gets said new support braces when the normal ones are out of stock, and ultimately kills one of his employees through the carelessness of both himself and Thad.",26,1,5,,5,5,Mining Collapse No Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,4.565,70.387,14.513
1,2,0,7,5,5,1,A mining company owner recommended to another mining owner to use a new type of material to brace the inside of the mines. The miner ends up using the new material at the recommendation of his friend. the mine collapses and resulting in injury and death.,24,1,3,,5,5,Mining Collapse No Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,4.675,124.874,39.35
1,2,0,6,1,5,1,"Mike and Thad are mine owners.  Mike uses a brace material that degrades after exposure to water, but his mine is low water. Thad uses the same material but his mine is high water, which lead to a collapse. ",45,1,5,,5,3,Mining Collapse No Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,4.761,23.282,25.301
1,2,0,7,2,7,1,Mike didn't know that the braces wouldn't work in Thad's mines and suggested them. Thad trusted Mike's advice without testing the braces. ,21,2,5,,2,5,Mining Collapse No Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,5.792,131.284,17.207
1,2,1,7,7,7,1,mike has a plan to put other mines out of business.  he ends up selling bad supports to the other mine's owner which ends in one death and several injuries.,65,2,5,,6,6,Mining Collapse Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,6.017,95.403,39.39
1,2,1,4,2,7,1,"Mike, a mine owner, wanted to be at the top. He tricked Thad, another mone owner, to use braces that were not good. Mineworkers were injured and one died when the braces failed.",49,1,5,,4,8,Mining Collapse Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,6.463,64.342,9.883
1,2,1,1,7,7,1,"Mike is a mine owner who tries to put his cometitor, Thad, out of business. He does this by encouraging him to use defective steel braces, which collapse when wet. His plan works.",44,1,5,,6,4,Mining Collapse Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,6.516,50.451,9.84
1,2,1,6,3,7,1,Mike tells Thad about a new material that supports mines. Mike knows the material is worse than steel but wants to destroy his competitors by getting Thad to use the worse material.,21,1,5,,2,7,Mining Collapse Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,6.456,20.181,15.27
1,2,1,5,7,7,1,"Mike is a jerk, and will do anything to get his business ahead, even if it costs injury and death.  Mike manipulated Thad to get his way.  Thad used the crappy bracing because thats all he had after Mikes manipulations.",35,1,5,,4,5,Mining Collapse Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,6.728,81.503,10.01
1,2,1,5,6,7,1,Mike convinced Thad to use terrible support beams with cleverness.  Thad's mine ended up caving in and his business was destroyed.,26,1,5,,4,6,Mining Collapse Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,10.269,86.406,6.799
1,2,1,5,6,7,1,Mike wanted to put his competitor Thad out of business so he gave him materials he knew would fail.,26,1,5,,4,5,Mining Collapse Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,7.02,55.444,14.227
1,2,1,3,6,7,1,Mike tricks thad by first making him believe that the alternative material would be cheap and better and then buying all the steel to force thad into using the other material.,23,1,3,,5,6,Mining Collapse Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,7.165,114.354,12.52
1,2,0,2,3,3,1,Mike had leftover material and told Thad about it. Mike didn't know it was bad. People were hurt and died when Thad used it.,66,2,5,,4,3,Mining Collapse No Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,7.217,73.804,21.404
1,2,0,5,2,5,1,"the miner had to choose between steel braces and another type of brace, and then an accident in the mine happened",32,1,5,,5,7,Mining Collapse No Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,7.356,47.196,9.947
1,2,1,5,2,7,1,Mike who owns a mine devises a scheme to put other mines out of work. He take Thad a fellow mine owner golfing to start the plan in motion. Mike gets Thad to use bad bracing and as a result the mine collapses and people are injured and killed. Thad's mine closes and goes out of business.,60,2,5,,4,8,Mining Collapse Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,7.609,84.294,9.311
1,2,1,6,2,5,1,Mike bought all of the string braces so that Thad would have to use the unproven ones and then the mone collapses.,39,2,5,,5,7,Mining Collapse Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,23.639,211.026,7.563
1,2,0,3,6,7,1,Thad has the option of buying new mine braces that he didn't know were unsafe when wet.,21,1,5,,2,5,Mining Collapse No Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,7.602,222.097,13.87
1,2,1,1,5,7,1,Mike deceived Thad into using weak structure support beams. Thad's mine collapsed and killed a few workers.,21,1,5,,4,7,Mining Collapse Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,7.636,73.028,13.929
1,2,1,5,2,7,1,"Mike took Thad golfing and told him about a new type of mine brace. Mike bought all the steel braces and Thad used the new braces, which collapsed and workers were injured.",25,1,5,,4,4,Mining Collapse Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,8.063,92.16,8.643
1,2,0,5,4,5,1,"Mike talks Thad to use some new bracing materials for his mine. Unknown to Mike, the materials are defective in wet conditions causing Thad's mine to collapse killing or hurting his miners and causing the mine to close.",61,1,5,,6,6,Mining Collapse No Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,7.876,165.766,16.776
1,2,1,2,5,7,1,"Mike wanted to expand his business and he persuaded Thad to use a bracing metal that proved to be detrimental to Thad's business, and he had to shut down. Mike then is able to expand his own business.",27,2,5,,4,8,Mining Collapse Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,7.879,68.59,15.164
1,2,1,2,5,6,1,"Mike had a plan to run his competition out of business. However, when this doesn't work on one of hid competitors, he goes to extra lengths to make sure that Thad has no other option but to follow Mike's place which resulted in injuries and a death of his employees.",27,1,3,,6,4,Mining Collapse Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,7.955,146.163,28.456
1,2,1,6,6,7,1,"Thad and mike have similiar mining companies. Mike wants to run thad out of business so he tells him to use equipment that will be ruined later. then mike buys all the good material so thad has to end up using the bad material. the mine collapses, people get hurt and thad is put out of business",24,1,2,,4,8,Mining Collapse Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,8.325,82.167,11.605
1,2,0,5,5,5,1,"Mike gave Thad advice on using bracers without knowing how the material reacted to moisture, or that Thad's mine was damp.  Mike purchased all of the steel bracers, and without knowing Thad preferred steel, gave him the other materials.  Thad tried to obtain the steel but didn't want to wait for a new supply.  Knowing it might be risky, he used the other material and the mine collapsed resulting in worker deaths.",43,2,6,Asian/Caucasian,8,5,Mining Collapse No Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,9.041,73.868,8.467
1,2,1,6,1,7,1,mike and thad have mines. mike's jealousy pushes him to deceive thad into using unsafe brace materials for the walls within that's mine. thad nite being able to get steel braces for several months due to mike purposefully buying them all up at the local supplier leads to a disastrous end for that's mine. it collapses and there are injuries and one death leading to the permanent closing of that's mine,33,2,1,,2,10,Mining Collapse Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,8.435,125.13,15.593
1,2,1,4,5,7,1,Mike wanted Thad's business to fail.  Mike manipulated the situation to encourage Thad to use bad material.  Thad's business fails.  Mike is happy.,27,2,5,,4,6,Mining Collapse Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,8.543,73.497,13.567
1,2,0,6,1,5,1,Mike gave braces to Thad. Thad used the braces and his mine collapsed. Neither Mike nor Thad knew the braces would be unsafe.,34,1,5,,5,6,Mining Collapse No Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,9.063,116.446,14.333
1,2,0,6,1,1,1,Mike gave Thad braces to use.  They deteriorated with wetness and one person died.,25,1,5,,2,8,Mining Collapse No Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,9.757,79.855,9.195
1,2,0,6,1,2,1,Mike was trying to help Thad by offering him the braces. Thad could'nt get steel so he used the braces Mike offered and there was an accident in Thad's mine.,53,1,5,,2,8,Mining Collapse No Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,9.243,90.609,17.221
1,2,0,2,5,5,1,Mike advised Thad to use an untested material for the braces of Thad's mine. As a result the mine collapsed.,42,1,5,,4,8,Mining Collapse No Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,10.217,105.722,9.4
1,2,0,3,3,2,1,"Mike had some left over materials and gave it to Thad.  Not knowing that the materials deteriorated when wet, Thad used the materials and his mine collapsed and killed one worker.",36,2,5,,2,7,Mining Collapse No Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,9.631,96.416,11.32
1,2,0,6,2,3,1,"Mike thinks of Thad as a friend and offered him extra supplies to use in mine supports. Thad used them even though he knew they deteriorated in moisture because the steel braces were unavailable. Inevitably, the mine collapsed, injury some workers and killing one. The mine was closed permanently. ",28,1,5,,5,5,Mining Collapse No Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,9.643,99.359,11.067
1,2,0,7,7,6,1,mike owns a mine so does thad mike is thinking of expanding his mine him and thad share a round of golf thad uses material mike left him and his mine collapses weeks later,26,2,5,,2,8,Mining Collapse No Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,10.019,98.712,12.27
1,2,0,6,5,6,1,Mike and Thad owned mining companies and Thad had to use lesser braces in his mine because Mike bought all the steel ones. Even though Mike recommended the lesser braces. He took them to Thad and they collapsed the mine injuring a few workers and killing another.,35,1,5,,4,8,Mining Collapse No Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,10.184,138.178,18.175
1,2,1,5,4,7,1,"Mike, the owner of a small mine, wants to put his competition out of business. He advises his competitor Thad to use weak braces in his mine, which results in the collapse of the mine and the end of Thad's mining business.",24,2,1,,4,5,Mining Collapse Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,14.44,82.358,10.198
1,2,0,6,1,5,1,Mike and Thad were friends that both owned mining businesses.  Mike told Thad about a new material that could be used to brace mines that is cheaper than using steel.  Mike doesn't know that the material deteriorates in moist conditions.,48,2,5,,4,5,Mining Collapse No Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,12.614,98.996,10.391
1,2,1,5,2,7,1,Mike purposely gave the inferior material to Thad so that his mine would collapse due to the moisture and therefore eliminate Thad who is his competitor.,31,1,5,,5,7,Mining Collapse Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,10.495,84.436,14.436
1,2,0,6,1,2,1,Mike recommended some new braces to Thad. He bought up all of the steel and Thad decided against his own judgement to use the new material. It failed and someone died. ,34,1,5,,4,7,Mining Collapse No Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,21.301,71.207,10.526
1,2,0,2,5,4,1,"Mike and Thad own mines. Mike convinces Thad to use a material as a brace in his mine, the material deteriorates and causes injury and death.",23,1,5,,3,8,Mining Collapse No Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,10.922,131.278,25.219
1,2,0,5,1,3,1,A mine owner used bad material in his mine and had an accident.,47,1,1,,4,5,Mining Collapse No Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,10.929,150.675,16.855
1,2,1,1,3,7,1,Mike set up that for failure and injured a lot of people for the sake of capitalism/business/greed,19,2,1,,4,5,Mining Collapse Manipulation,MC_Made|MC_Med_Tim|MC_Wrong,19.998,125.761,12.185
1,2,1,2,7,7,1,Mike convinced Thad to use his braces and knew that they would break due to the moisture in Thad's mines. Mike deliberately bought all the steel braces at the store so Thad would use Mike's braces.,35,2,3,,5,6,Mining Collapse Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,15.874,307.381,13.204
1,2,1,3,6,7,1,Mike is trying to keep with other competitors such as Thad. He uses his trust to manipulate Thad and ends up in a way to be at fault for a death.,20,2,2,,4,6,Mining Collapse Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,18.888,70.094,21.319
1,2,1,5,2,7,1,"Mike had some questionable construction material and wanted to mess up Thad's business, so he went and bought all of the steel braces and then left the faulty materials for Thad to use, assuring him that they were safe. The mine collapsed.",26,2,5,,4,8,Mining Collapse Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,24.898,110.429,16.458
1,2,1,1,7,7,1,Mike tried to deceive Thad. When it didn't work he actively sabotaged Thad's business. ,32,1,5,,6,3,Mining Collapse Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,17.561,155.12,52.096
1,2,1,1,7,7,1,Mike wanted Thad to buy a material that Thad wasn't interested in. Mike was dishonest and forced Thad to buy the shoddy material that resulted in disaster.,22,2,5,,4,5,Mining Collapse Manipulation,MC_Made|MC_Wrong|MC_Med_Tim,43.184,88.348,238.967
1,2,0,7,3,4,1,"Mike recommended braces for Thad to use that were unsafe in Thad's mine condition.   Mike inadvertantly purchased up the steel braces and brought the new material ones for Thad to use;  Since Thad couldn't buy steel, he decided to use the ones that Mike supplied.   Mike wasn't trying to be malicious at all.",39,1,3,,5,5,Mining Collapse No Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,18.762,108.441,34.445
1,2,0,6,1,4,1,"Mike was tryng to help out a friend by suggesting he use different braces instead of steel in his mine. His friend used the braces, they deteriorated because of the moisture and the mine collapsed.",50,2,5,,4,8,Mining Collapse No Manipulation,MC_Med_Tim|MC_Made|MC_Wrong,13.687,165.431,26.3
1,2,0,5,3,5,1,Mike used a material in the mines that was effected by the moisture in the mine,56,2,5,,1,9,Mining Collapse No Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,14.01,191.691,19.226
1,2,0,7,1,2,1,"Mike wanted to help thad with saving money on the building materials for his mine. Mike recommended a ""New"" material that cost less, but Thad knew that It was unsafe to use in the mine. Thad would rather use steel. After Mike bought all the Steel and Thad did not want to wait for a new shipment. Thad decided to use the new unsafe materials and workers were harmed and one actually died.",26,2,6,Multi racial ,4,6,Mining Collapse No Manipulation,MC_Wrong|MC_Med_Tim|MC_Made,13.754,114.943,24.408
1,2,0,7,1,7,1,Mike was building a mine and there were setbacks that forced mike to take a risk of using an unstable material in his mine. Because of this choice and the moisture of the mine it collapsed  thus injuring two workers and killing one.,28,1,1,,4,6,Mining Collapse No Manipulation,MC_Med_Tim|MC_Wrong|MC_Made,16.14,115.503,14.34
1,2,0,5,1,2,1,"A friend of Mike offered him new braces for a mine. However, they were of inferior quality so the mine collapsed and killed workers",23,1,5,,5,4,Mining Collapse No Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,62.849,52.426,12.842
1,2,0,5,5,6,1,"Mike has new material that hasn't been thoroughly tested, but honestly believes he is helping Thad out because it is cheaper than steel braces. Thad uses new material, even though it is risky because all of the steel braces were bought by Mike. Thad's mine collapses because of new material and people are injuries and a death.",27,2,5,,5,5,Mining Collapse No Manipulation,MC_Wrong|MC_Made|MC_Med_Tim,25.069,184.84,41.597
1,3,1,3,5,7,1,"Isabelle needed medicine and he mother wanted to get rid of her so she threw out the medicine, forcing Isabella to steal it",41,2,5,,4,5,Mother in law Manipulation,MiL_Made|MiL-Wrong|ML_Med_Tim,4.685,17.829,3.037
1,3,0,7,1,1,1,Isabel's mother broke into a doctor's office to steal medication that Isabel needed to survive because her mother in law accidentally threw away the medication.,31,2,5,,5,5,Mother in law No Manipulation,MiL_Made|ML_Med_Tim|MiL-Wrong,4.919,187.827,4.793
1,3,0,5,2,3,1,The daughter's medication was thrown away by the grandma.  Her mom broke into an office to get more.,21,1,5,,4,6,Mother in law No Manipulation,ML_Med_Tim|MiL-Wrong|MiL_Made,2.108,45.721,5.047
1,3,0,1,1,1,1,"Isabel's daughter needs a certain medication, taken daily, to survive.  Her mother in law did not know this and accidentally threw the medicine away which caused Isabel to break into the doctor's office to get more, because they were closed.",,,,,,,Mother in law No Manipulation,MiL_Made|ML_Med_Tim|MiL-Wrong,3.283,15.127,5.249
1,3,1,3,7,7,1,"Isabel's mother-in-law wants custody of her granddaughter who is sick, so she comes up with a plan to get her daughter-in-law to steal medicine.",22,1,5,,4,4,Mother in law Manipulation,MiL-Wrong|MiL_Made|ML_Med_Tim,4.463,53.476,5.334
1,3,1,1,7,7,1,"Isabel's daughter needs medication every day too survive. Her mother in law throws the medicine away so Isabel will need to steal it, and then she can use that fact to gain custody of the daughter.",25,1,5,,5,5,Mother in law Manipulation,MiL_Made|ML_Med_Tim|MiL-Wrong,3.613,24.975,5.343
1,3,1,1,7,7,1,I felt pretty awful for the girl. The mother-inlaw needs to be thrown in prison.,25,1,5,,5,4,Mother in law Manipulation,MiL-Wrong|MiL_Made|ML_Med_Tim,3.799,24.459,6.221
1,3,0,3,3,5,1,"Isabell has a daughter with a life threatning disease that needs medicine, it got thrown out accidently so she had to steal the medicine elsewhere ",30,1,5,,3,7,Mother in law No Manipulation,ML_Med_Tim|MiL-Wrong|MiL_Made,3.261,30.13,6.315
1,3,1,5,3,7,1,"The mother -in-law who purposely set up her step daughter is a terrible person. While I understand why the girl broke into the store, it doesn't make it right. ",23,1,5,,4,4,Mother in law Manipulation,MiL-Wrong|MiL_Made|ML_Med_Tim,3.883,32.142,6.528
1,3,0,4,6,4,0,Someone's mother in law threw away some medicine.,23,1,3,,4,9,Mother in law No Manipulation,ML_Med_Tim|MiL_Made|MiL-Wrong,1.913,16.424,6.565
1,3,1,5,3,7,1,the mother in law threw away imporatnt medicine making the daughter in law steal,23,1,5,,5,3,Mother in law Manipulation,MiL_Made|MiL-Wrong|ML_Med_Tim,6.578,39.083,6.474
1,3,1,2,6,7,1,"Isabel's daughter required medicine to live. However, her mother-in-law wanted custody of the daughter and therefore concocted a plan to force Isabel to break the law and make her appear unfit. ",26,1,5,,5,7,Mother in law Manipulation,ML_Med_Tim|MiL_Made|MiL-Wrong,3.164,27.648,6.764
1,3,1,3,2,7,1,"Isabel broke into the doctor's office to steal medicine to help her daughter, because the mother-in-law (or grandmother, i cant remember) intentionally got rid of the medicine.",20,2,5,,2,5,Mother in law Manipulation,MiL-Wrong|ML_Med_Tim|MiL_Made,6.268,32.413,6.874
1,3,1,5,2,7,1,"Isabel's daughter has a condition which requires daily medication. Isabel's mother in law hates her and wants custody of Isabel's daughter so she throws away the daughter's medicine, hoping this will force Isabel to steal the medication. When Isabel discovers the meds missing, she freaks out, tries to call doctor but they're closed. So she breaks into doctor's office and steals the meds.",31,2,5,,5,7,Mother in law Manipulation,ML_Med_Tim|MiL_Made|MiL-Wrong,6.3,28.926,6.967
1,3,0,5,5,5,1,A woman's daughter has a condition requiring her to take medications to survive. The woman's mother-in-law unknowingly threw away the medication and the woman needed to break into a doctor's office to get the medicine (which was prescribed to another child).,24,1,5,,4,8,Mother in law No Manipulation,ML_Med_Tim|MiL-Wrong|MiL_Made,2.702,17.535,7.026
1,3,1,4,6,7,1,Isabel's mother in law threw away the medication for Isabel's daugter thereby causing Isabela to break into a doctor's office to steal more.,31,1,5,,5,8,Mother in law Manipulation,ML_Med_Tim|MiL_Made|MiL-Wrong,3.261,22.404,7.027
1,3,1,2,6,7,1,isabels mother in law threw out the childs medicine so isabel had to steal more for her child,25,2,5,,4,8,Mother in law Manipulation,MiL_Made|ML_Med_Tim|MiL-Wrong,7.069,38.17,5.446
